Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Week_days,Time_Orderd_Hours,Time_Orderd_Minutes,Time_Order_picked_Hours,Time_Order_picked_Minutes,Distance_Resturant_to_Location
25.0,4.2,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,Sunday,17,30,17,40,10.641490945494407
21.0,4.8,Sunny,High,1,Drinks,scooter,0.0,No,Urban,12,Thursday,11,25,11,40,3.0732024062611822
21.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,Monday,19,35,19,40,16.825674553493343
31.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,Thursday,20,10,20,25,20.85155740266056
31.0,4.6,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,Monday,17,20,17,25,9.435201537430713
22.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,Monday,18,0,18,10,7.649506318328791
21.0,4.8,Fog,Jam,0,Meal,motorcycle,2.0,No,Semi-Urban,48,Monday,21,25,21,40,13.481328211108044
23.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,21,Thursday,17,55,18,5,8.92784874143198
33.0,4.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,Saturday,8,45,8,55,3.025061641856169
32.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,Monday,15,55,16,10,6.127848457033505
27.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,13,Tuesday,10,55,11,10,3.1162485097900614
30.0,4.7,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,22,Tuesday,18,25,18,35,12.237167878708664
32.0,4.2,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,Friday,20,50,21,5,7.790336733567704
31.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Urban,26,Friday,23,30,23,45,7.762596264580148
32.0,4.4,Windy,Jam,2,Meal,scooter,0.0,No,Urban,40,Saturday,21,25,21,40,16.981594342110476
38.0,4.7,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,17,Friday,10,35,10,40,1.5368334425195926
39.0,4.4,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,35,Thursday,20,30,20,35,13.680987399157162
35.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,Sunday,19,50,19,55,4.67432400638191
21.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,38,Monday,21,10,21,20,11.00773476374462
22.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,Monday,10,20,10,30,3.0597099613184358
25.0,5.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,22,Friday,19,15,19,30,9.435201537430713
25.0,4.9,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,12,Tuesday,22,35,22,50,7.862668167410368
30.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,Wednesday,22,20,22,35,10.756185975480651
33.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,23,Tuesday,23,30,23,35,13.988777563349286
30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,Monday,17,30,17,45,9.326360257118816
32.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,28,Tuesday,17,40,17,55,9.363935309152732
24.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,18,Friday,22,35,22,45,7.647092834675519
34.0,4.1,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,41,Saturday,20,15,20,25,17.29786575291325
22.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,Saturday,11,50,11,55,1.5725337292863206
26.0,4.3,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,39,Friday,19,25,19,40,11.983626942083044
35.0,4.3,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,32,Wednesday,19,55,20,10,7.5735237341835395
26.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,Saturday,15,10,15,20,6.117725989708161
21.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Urban,10,Tuesday,8,40,8,55,3.0733915714431617
29.0,4.6,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,Tuesday,20,30,20,40,9.314965469327513
28.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22,Thursday,16,20,16,30,6.05427440822372
31.0,5.0,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,27,Sunday,10,45,10,55,3.145067434621583
24.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,Friday,18,10,18,25,8.93786088183146
36.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,Thursday,8,40,8,50,1.5523182877499084
38.0,4.6,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,15,Wednesday,8,10,8,20,2.979626518993123
25.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,Tuesday,17,45,17,55,19.36338289365832
26.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,No,Urban,46,Saturday,21,50,21,55,16.9032932130662
23.0,4.8,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,18,Saturday,21,50,21,55,9.17785559642758
32.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,47,Wednesday,19,35,19,50,13.973207156405252
28.0,4.1,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,Saturday,8,45,8,50,1.5125746930783428
36.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,31,Monday,15,10,15,15,6.210060323088704
30.0,4.9,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,28,Friday,19,35,19,50,9.15764892567092
39.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,10,Wednesday,9,15,9,30,3.0732024062611822
30.0,4.3,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,Thursday,19,50,19,55,7.862668167410368
23.0,4.9,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,10,Friday,23,45,23,50,9.435201537430713
35.0,5.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,Friday,23,20,23,35,20.85246332426527
38.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,Tuesday,23,10,23,20,8.929198704119369
37.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26,Monday,9,10,9,20,3.0406978536516327
30.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,40,Tuesday,20,35,20,50,17.097651549864548
30.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,25,Tuesday,22,30,22,45,14.15280068944862
37.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,51,Tuesday,21,40,21,50,13.830131455506187
28.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,Sunday,8,15,8,20,1.5725337292863206
31.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,53,Saturday,20,40,20,55,20.17741678822261
36.0,4.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34,Monday,17,55,18,10,9.313021564639982
38.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,26,Wednesday,23,10,23,20,12.233735310134827
24.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,41,Sunday,20,10,20,15,10.865882927764757
23.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,17,Thursday,9,30,9,40,3.1161423837882567
28.0,4.9,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,Saturday,17,25,17,35,9.326725258722025
33.0,4.6,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,49,Sunday,18,10,18,25,12.421407858787804
28.0,5.0,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,24,Tuesday,9,55,10,5,3.0736184684147863
29.0,4.9,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,11,Saturday,9,55,10,5,3.024984591596264
27.0,3.9,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,Wednesday,19,25,19,40,4.66364460686909
23.0,4.7,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,Sunday,18,55,19,5,9.348493190107366
34.0,4.3,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,32,Thursday,15,40,15,45,6.2101379656240985
20.0,4.0,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,39,Saturday,21,10,21,25,20.253518127453116
24.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,15,Wednesday,21,50,22,5,10.756990051436132
30.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,22,Tuesday,10,55,11,10,3.025059809277375
28.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,Sunday,17,10,17,25,4.494207464001729
27.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,Sunday,23,15,23,25,12.43518327861207
30.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,Thursday,18,40,18,55,7.567362984077063
21.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,21,Thursday,8,40,8,45,3.1048037532854496
27.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,Sunday,17,50,17,55,4.540574388731296
28.0,4.6,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,14,Wednesday,17,45,17,50,7.762510040102141
30.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,40,Sunday,19,55,20,5,20.178893713604637
34.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,Sunday,15,40,15,45,6.2422824913122765
28.0,4.5,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,Friday,20,35,20,50,4.560890658020926
27.0,4.5,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,Tuesday,20,55,21,5,7.862668167410368
27.0,4.6,Fog,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,44,Wednesday,19,55,20,5,10.88036428627722
23.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,Sunday,10,30,10,35,1.4901538808207615
36.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,Wednesday,19,40,19,50,16.11216585109177
27.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,46,Saturday,19,35,19,50,19.672892814747
30.0,4.2,Fog,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,36,Monday,12,55,13,5,6.2323920207909005
23.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,Tuesday,23,40,23,55,13.830756172608512
31.0,4.6,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,27,Friday,22,20,22,30,10.867366120252033
20.0,5.0,Fog,Medium,0,Snack,motorcycle,1.0,Yes,Semi-Urban,44,Monday,18,55,19,5,16.635820545592292
32.0,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,Wednesday,23,15,23,30,11.00773476374462
24.0,4.6,Fog,Jam,0,Meal,motorcycle,3.0,No,Urban,49,Sunday,19,40,19,45,12.07439552568561
39.0,4.1,Sandstorms,Medium,1,Buffet,scooter,2.0,No,Metropolitian,33,Sunday,18,35,18,50,19.760907746586085
33.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,22,Thursday,19,10,19,15,7.76260023979039
33.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,21,Thursday,22,25,22,40,9.192119121311745
22.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,15,Saturday,22,40,22,45,14.022136830289478
35.0,4.4,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,38,Wednesday,20,30,20,35,20.0689200615946
22.0,4.7,Fog,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,41,Friday,21,30,21,35,17.074786485938343
28.0,4.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,23,Sunday,19,55,20,5,12.162009006258286
35.0,4.8,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,15,Tuesday,8,10,8,20,3.02508632954624
31.0,4.3,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,Tuesday,23,20,23,25,10.906379374468557
24.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,Friday,18,25,18,30,4.476514374571238
30.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,Wednesday,21,25,21,35,4.610379843931304
39.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,Saturday,18,15,18,20,9.17431677402621
26.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,Thursday,23,40,23,50,12.236723616598548
36.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Urban,24,Sunday,22,50,23,5,19.65962528368427
35.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,Saturday,22,50,23,5,7.772207463584183
35.0,4.1,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,33,Friday,12,50,12,55,6.232139486668102
24.0,4.8,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,28,Saturday,19,10,19,25,13.63129313218813
29.0,5.0,Windy,Low,1,Buffet,scooter,1.0,No,Urban,16,Monday,22,35,22,45,7.60136893811491
28.0,4.9,Fog,Low,2,Buffet,motorcycle,1.0,No,Urban,10,Monday,10,55,11,5,1.5295062057776052
32.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,Friday,9,40,9,50,1.5525398251397549
20.0,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,21,Wednesday,19,5,19,15,12.161450531436758
21.0,4.6,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,28,Sunday,18,35,18,45,9.326428318803533
32.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,Wednesday,8,10,8,25,1.5581398113186735
26.0,4.8,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,Saturday,9,50,10,0,3.025332706173566
37.0,4.4,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,Monday,23,35,23,50,19.618739348801014
31.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,29,Monday,17,35,17,50,4.717601092054723
31.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,Monday,10,40,10,45,3.040554821797033
22.0,4.5,Fog,Low,2,Snack,electric_scooter,0.0,No,Urban,14,Thursday,23,15,23,25,9.32728515796102
35.0,5.0,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19,Wednesday,18,45,18,55,13.405500819756533
20.0,4.7,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,Thursday,15,55,16,5,6.210168035777162
28.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,Wednesday,19,55,20,5,14.15280068944862
30.0,3.8,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,39,Saturday,19,15,19,25,20.44292976252901
21.0,4.1,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,Monday,17,45,17,55,13.612393202818852
22.0,4.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,24,Wednesday,19,25,19,35,10.586888296813116
38.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,17,Tuesday,9,30,9,35,1.5544772821910615
22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,Sunday,18,50,19,0,11.00773476374462
37.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Urban,18,Saturday,22,45,22,55,9.056004306816446
23.0,5.0,Windy,Low,2,Buffet,electric_scooter,0.0,No,Urban,12,Wednesday,22,45,22,55,10.756383853403822
33.0,4.5,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,Sunday,19,35,19,45,12.421242442902573
37.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,Thursday,20,45,20,55,4.579014167492439
23.0,4.7,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,38,Wednesday,17,40,17,45,12.162115936702182
37.0,4.1,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,Thursday,11,20,11,30,3.0734222587643045
31.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,Saturday,9,35,9,45,3.104402431477901
30.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,Sunday,19,30,19,45,7.862668167410368
39.0,3.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,32,Monday,23,55,0,5,19.83935367946772
37.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,Thursday,10,10,10,15,1.5725337292863206
26.0,4.9,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,18,Tuesday,13,30,13,40,6.146622187550208
20.0,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,16,Thursday,9,25,9,30,1.552761506023859
36.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,Wednesday,22,50,23,0,14.15280068944862
32.0,5.0,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,Monday,8,10,8,20,3.0408931296411703
29.0,4.8,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,13,Tuesday,17,35,17,50,13.76685500858734
21.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,Monday,22,10,22,15,4.59670198232987
30.0,4.0,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,Friday,17,10,17,25,9.081833107521826
30.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,Sunday,17,30,17,40,7.660692882261043
30.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,39,Thursday,22,40,22,55,10.757168277315149
27.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Urban,15,Tuesday,8,10,8,25,3.0188245695177898
37.0,4.7,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,24,Wednesday,21,30,21,35,10.427668815941242
37.0,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,34,Tuesday,19,0,19,10,9.314044193379946
24.0,4.8,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,Monday,20,55,21,5,4.5607604314529
20.0,3.8,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,47,Tuesday,11,55,12,10,1.5524064590051572
21.0,5.0,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24,Sunday,18,15,18,30,13.407033668284814
20.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,Thursday,17,40,17,50,16.388478196037884
38.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,33,Monday,18,20,18,35,12.294124530423586
38.0,4.7,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,Sunday,18,30,18,35,20.176414243687518
32.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,22,Tuesday,18,15,18,30,7.343184872968867
39.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,Tuesday,23,55,0,5,10.7555029596215
35.0,5.0,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,Saturday,21,50,21,55,19.91296718928853
28.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,Monday,21,15,21,30,10.90637959311372
22.0,4.7,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,44,Friday,17,45,17,50,13.631282080461874
24.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,Saturday,19,45,19,55,12.232070021478211
28.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,Monday,17,30,17,45,12.58026782240096
35.0,4.6,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,27,Wednesday,21,40,21,50,9.315024038998043
36.0,4.6,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,Wednesday,0,15,0,15,13.611428630407849
29.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,Monday,10,25,10,30,1.5522470243420694
27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,Friday,10,20,10,25,3.0188284633848217
24.0,4.9,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,Wednesday,18,10,18,25,20.205788522337425
29.0,4.9,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,Saturday,8,50,8,55,3.029535415543084
36.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,Monday,22,55,23,10,11.00773476374462
35.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,Thursday,22,40,22,55,13.63129313218813
20.0,4.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,34,Friday,19,45,19,55,12.07929639549024
33.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,28,Friday,18,50,18,55,4.6576255671472415
20.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,17,Monday,23,0,23,10,7.562982485200133
39.0,4.8,Stormy,Medium,2,Buffet,scooter,1.0,No,Urban,30,Wednesday,17,15,17,30,4.469203457950985
28.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,Sunday,8,15,8,25,1.5525876685610622
33.0,4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,26,Wednesday,19,25,19,30,16.384351156454095
37.0,4.5,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Urban,17,Thursday,17,40,17,55,7.562333809640329
26.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,Monday,9,45,9,55,1.4898452333109369
34.0,5.0,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,Tuesday,20,30,20,40,7.790177003822013
20.0,5.0,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,10,Thursday,19,25,19,30,16.82066030021692
22.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,Wednesday,17,15,17,20,10.710903359654202
27.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,10,Saturday,16,35,16,40,6.117673772819904
36.0,4.7,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,20,Thursday,13,35,13,45,6.290134677634678
32.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,Thursday,15,15,15,20,6.058919182290143
36.0,4.7,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,38,Wednesday,18,50,18,55,10.707860128480876
33.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,22,Tuesday,22,40,22,50,12.418575637818035
28.0,4.9,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,Wednesday,18,40,18,50,12.417003842687146
24.0,4.7,Windy,Medium,2,Meal,scooter,1.0,No,Urban,24,Monday,18,55,19,5,4.589499486380355
23.0,4.9,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,18,Sunday,12,45,12,50,6.128249797982013
25.0,4.6,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,17,Tuesday,17,35,17,45,20.25510293833981
26.0,4.6,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,Saturday,21,30,21,45,16.90375725452544
29.0,4.5,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,Saturday,19,55,20,10,10.708220667367794
25.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,Monday,8,50,9,5,1.513073455729525
38.0,4.3,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,38,Thursday,19,20,19,25,16.72141633133003
34.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,23,Tuesday,20,20,20,30,4.717601092054723
29.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,12,Wednesday,23,40,23,45,13.392612276663236
35.0,4.6,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,42,Thursday,21,55,22,5,16.72238039080485
37.0,3.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,34,Saturday,22,20,22,35,16.600361127912656
36.0,4.1,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,Friday,20,35,20,45,19.36321160672078
32.0,4.5,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,Wednesday,22,25,22,40,10.757499697083244
29.0,4.8,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,Monday,22,15,22,20,12.080196181742092
28.0,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,Friday,0,15,0,15,13.682164589270348
35.0,3.6,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,41,Saturday,20,40,20,45,16.600066636057477
20.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,16,Wednesday,22,30,22,40,17.074116110019784
34.0,4.7,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,20,Sunday,23,45,23,55,12.256687342592269
22.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,21,Monday,22,40,22,50,20.176811965426136
21.0,4.7,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,Tuesday,15,35,15,50,6.049919555217586
22.0,4.9,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,Wednesday,19,40,19,45,4.656788095044164
34.0,4.0,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,Tuesday,20,15,20,20,9.121491544069729
30.0,5.0,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,Thursday,8,15,8,25,1.5125746930783428
21.0,4.9,Cloudy,Medium,1,Meal,scooter,0.0,No,Urban,34,Tuesday,19,5,19,15,13.682504886916606
38.0,3.5,Fog,Low,2,Buffet,scooter,1.0,No,Urban,33,Friday,23,50,0,0,19.471572943617424
27.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,23,Thursday,19,40,19,55,9.435201537430713
34.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,40,Monday,21,20,21,30,20.83115412650988
27.0,4.8,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,13,Thursday,23,45,23,50,7.648690101362527
21.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,13,Monday,9,25,9,35,1.5126978119717678
